6044,2332,1150,1151,56',4
6045,2332,1356,NULL,84',4
6046,2312,954,1148,59',4
6047,2312,1029,1151,78',4
6048,2312,1356,1151,40',4
6049,2312,1356,1148,85',4
6050,2312,1149,NULL,48',4
6051,2312,1356,1151,63',4
6052,2312,1274,456,43',21
6053,2295,339,NULL,35',4
6054,2295,1151,1149,77',4
6055,2295,1151,1149,12',4
6056,2295,1151,NULL,66',4
6059,2280,1151,NULL,83',4
6062,2244,1148,1150,88',4
6063,2240,1205,326,20',10
6064,2240,1151,1355,22',4
6065,2240,1205,271,57',10
6066,2240,277,1205,64',10
6067,2240,1205,260,35',10
6069,2224,1355,107,75',4
6070,2462,228,694,22',9
6071,2462,1413,1045,47',9
6072,2462,1351,339,11',4
6073,2462,1413,1045,07',9
6074,2460,339,1147,37',4
6075,2438,741,785,69',25
6076,2438,181,NULL,75',25
6077,2438,1351,1149,54',4
6078,2427,1150,NULL,44',4
6079,2427,1356,NULL,90',4
6080,2427,1151,1150,17',4
6081,2427,1382,1376,87',6
6082,2427,107,1151,84',4
6083,2427,1371,1124,07',6
6084,2427,1150,NULL,15',4
6085,2427,1356,856,89',4
6086,2414,921,576,31',12
6087,2404,908,1199,03',26
6088,2404,908,1201,89',26
6089,2373,877,569,62',7
6090,2373,1356,105,37',4
6091,2373,239,NULL,39',7
6093,2358,1029,70,70',4
6094,2358,1029,70,65',4
6095,2358,1033,NULL,30',5
6096,2358,1149,1029,78',4
6097,2354,1249,497,16',20
6098,2338,1150,1356,08',4
6099,2338,967,NULL,28',22
6100,2256,390,87,59',3
6101,2256,329,1439,27',23
6102,2272,87,820,37',3
6103,2272,1004,NULL,81',3
6104,2272,78,79,84',3
6105,2272,239,1186,07',7
6106,2272,877,1401,55',7
6107,2283,999,NULL,11',3
6109,2302,1217,576,53',12
6110,2302,1217,576,18',12
6112,2306,80,942,90',3
6113,2306,1346,745,84',27
6114,2306,390,79,21',3
6115,2306,87,1004,04',3
6116,2327,79,78,22',3
6117,2327,1004,80,72',3
6118,2327,1004,NULL,51',3
6119,2217,670,NULL,43',26
6120,2217,390,NULL,36',3
6121,2239,390,524,06',3
6122,2243,78,87,26',3
6123,2407,1250,1455,88',20
6124,2407,1250,533,19',20
6125,2407,514,NULL,78',20
6126,2413,390,1004,25',3
6127,2413,733,1200,81',26
6128,2413,390,NULL,47',3
6129,2413,390,300,45',3
6130,2413,670,1201,80',26
6131,2413,1200,NULL,68',26
6132,2413,75,NULL,63',3
6133,2413,1340,390,11',3
6134,2428,938,228,56',9
6135,2428,938,1049,89',9
6136,2428,1413,1190,53',9
6137,2428,1190,228,48',9
6138,2434,1403,313,62',7
6139,2461,331,335,90',12
6140,2461,336,331,73',12
6142,2461,725,331,56',12
6143,2346,390,NULL,78',3
6144,2346,873,1372,12',6
6145,2346,501,1372,48',6
6146,2346,87,390,27',3
6147,2364,1179,NULL,88',28
6148,2364,390,300,87',3
6149,2364,1178,1394,41',28
6150,2364,1178,1179,15',28
6151,2387,167,1466,89',21
6152,2387,388,1083,90',21
6153,2387,1466,1275,37',21
6154,2386,98,NULL,63',30
6155,2386,877,482,40',7
6156,2386,773,932,24',30
6627,2553,1610,406,52',15
6628,2553,406,NULL,68',15
6630,2861,1616,NULL,52',19
6632,2869,89,1595,18',23
6633,2869,844,NULL,24',22
6634,2868,1636,1247,66',25
6635,2868,29,NULL,05',25
6636,2868,1083,1468,73',21
6637,2565,844,29,07',25
6638,2565,29,1114,27',25
6639,2565,809,NULL,77',22
6640,2565,389,1118,81',22
6641,2565,29,NULL,14',25
6642,2565,809,807,30',22
6643,2565,1118,809,64',22
6644,2671,167,1083,72',21
6645,2671,741,NULL,39',25
6646,2671,741,928,46',25
6647,2534,389,967,59',22
6648,2534,388,1465,74',21
6649,2534,389,NULL,90',22
6650,2534,598,807,48',22
6651,2582,388,776,25',21
6652,2582,533,339,64',20
6653,2595,29,96,61',25
6654,2796,389,809,08',22
6655,2796,1445,179,60',19
6656,2796,809,600,31',22
6657,2819,533,958,41',20
6658,2744,1446,1615,31',19
6660,2744,179,1240,26',19
6661,2744,1097,1447,68',19
6662,2798,1621,NULL,10',20
6664,2892,1005,533,72',20
6665,2703,1250,1005,11',20
6666,2703,809,967,76',22
6667,2703,1250,NULL,68',20
6668,2703,1621,533,64',20
6669,2795,1277,1083,68',21
6670,2795,1468,167,90',21
6671,2795,167,1083,19',21
6672,2700,1587,488,23',13
6673,2700,151,NULL,31',13
6674,2700,332,331,62',12
6675,2700,336,NULL,70',12
6676,2700,488,1587,59',13
6677,2902,462,1277,24',21
6678,2902,725,321,47',12
6679,2902,331,336,42',12
6680,2852,1217,576,35',12
6681,2852,576,1217,44',12
6682,2852,336,576,62',12
6683,2893,59,576,45',12
6684,2810,1597,NULL,16',23
6685,2810,725,335,51',12
6686,2810,725,NULL,25',12
6687,2832,331,NULL,44',12
6688,2832,1118,NULL,05',22
6689,2763,725,1580,07',12
6690,2763,59,NULL,66',12
6691,2763,1217,NULL,87',12
6692,2763,1217,336,90',12
6693,2763,1600,1610,06',15
6694,2763,59,336,02',12
6695,2763,725,NULL,49',12
6696,2763,1217,321,80',12
6697,2763,1217,NULL,90',12
6698,2789,533,528,90',20
6699,2789,407,59,79',12
6700,2789,59,331,83',12
6701,2711,1210,331,28',12
6702,2711,335,331,62',12
6703,2711,1210,74,59',12
6704,2736,725,59,67',12
6705,2736,1217,NULL,80',12
6706,2736,725,NULL,40',12
6707,2736,800,1247,89',25
6708,2736,59,725,10',12
6709,2835,1587,931,01',13
6710,2835,1222,931,08',13
6711,2835,1284,598,75',22
6712,2835,1587,937,29',13
6713,2877,363,NULL,60',13
6715,2818,1587,1584,30',13
6716,2818,466,116,37',15
6717,2818,488,NULL,87',13
6718,2668,1597,NULL,38',23
6719,2668,877,1597,59',23
6720,2668,877,329,90',23
6721,2668,809,NULL,34',22
6722,2630,29,NULL,56',25
6723,2630,29,844,90',25
6724,2630,741,928,76',25
6725,2650,1207,NULL,04',23
6728,2591,89,851,11',23
6729,2622,1277,NULL,40',21
6730,2622,1277,NULL,76',21
6731,2906,741,1247,78',25
6732,2906,1636,741,26',25
6733,2906,741,1247,75',25
7063,2601,207,NULL,05',31
7064,2716,1118,809,33',22
7065,2716,967,NULL,51',22
7066,2716,1322,1168,29',31
7067,2665,1186,272,73',7
7068,2665,1186,1185,45',7
7069,2665,1520,NULL,72',31
7070,2691,1241,1445,13',19
7071,2691,1240,NULL,64',19
7072,2691,1446,1240,77',19
7073,2646,359,349,74',13
7075,2657,1049,1190,87',9
7076,2657,158,NULL,65',31
7077,2657,1412,1413,67',9
7078,2657,1190,1049,51',9
7079,2657,1413,1567,34',9
7080,2634,1528,NULL,32',31
7081,2634,1275,776,50',21
7082,2634,1528,799,75',31
7083,2634,167,551,57',21
7084,2859,1083,1468,90',21
7085,2859,1277,78,57',21
7086,2859,1468,1083,89',21
7087,2859,1520,111,05',31
7088,2859,557,566,79',21
7090,2865,272,NULL,24',7
7091,2865,1402,25,75',7
7092,2865,25,NULL,31',7
7093,2865,25,1402,60',7
7094,2844,1587,NULL,35',13
7095,2844,363,1587,60',13
7096,2849,1565,1045,24',9
7097,2849,111,1528,20',31
7098,2838,111,1517,75',31
7099,2589,1151,1355,81',4
7101,2538,1443,89,43',23
7102,2538,1145,NULL,23',4
7103,2568,1355,NULL,35',4
7104,2568,1610,1092,69',15
7105,2568,1151,NULL,01',4
7106,2898,1614,1449,79',19
7107,2528,338,245,16',5
7108,2528,1082,338,10',5
7109,2528,1355,107,37',4
7110,2756,59,336,89',12
7111,2767,1523,1322,37',31
7113,2734,1619,958,52',20
7114,2734,1621,NULL,08',20
7115,2734,1005,NULL,89',20
7116,2734,1528,1520,13',31
7117,2745,1439,89,13',23
7118,2745,1597,NULL,55',23
7119,2745,513,207,64',31
7120,2745,1523,1518,90',31
7121,2809,1527,NULL,90',31
7122,2809,1199,1014,60',26
7123,2825,1149,NULL,11',4
7124,2797,1360,NULL,85',5
7125,2797,245,1082,67',5
7126,2797,1522,NULL,55',31
7127,2768,1640,NULL,70',31
7128,2778,1523,NULL,86',31
7129,2778,1528,NULL,64',31
7130,2782,1538,1350,06',4
7131,2782,1536,1533,25',4
7132,2782,1235,385,39',15
7133,2782,1536,NULL,83',4
7134,2787,1208,277,77',10
7136,2787,1536,954,38',4
7137,2737,1082,238,09',5
7138,2737,1148,1149,45',4
7139,2737,1149,107,90',4
7140,2759,1151,NULL,11',4
7141,2732,954,NULL,39',4
7142,2715,1356,1151,20',4
7143,2715,1355,NULL,48',4
7144,2805,928,1635,75',25
7145,2846,809,1639,88',22
7146,2846,1355,1151,53',4
7147,2846,1356,1536,24',4
7148,2658,1201,NULL,60',26
7149,2658,670,1196,40',26
7150,2658,1151,1536,28',4
7151,2658,1356,1145,56',4
7152,2658,1151,1149,90',4
7153,2658,1355,NULL,39',4
7154,2666,1151,1145,27',4
7155,2666,1241,1447,67',19
7156,2644,1145,1356,76',4
7157,2644,558,800,04',25
7158,2647,1151,1356,32',4
7159,2647,1355,954,55',4
7160,2647,954,1151,70',4
7161,2605,262,NULL,83',10
7162,2605,1537,1149,10',4
7163,2696,725,332,45',12
7164,2696,1151,NULL,83',4
7165,2697,1355,1150,80',4
7166,2697,1356,954,90',4
7167,2687,1546,NULL,26',28
7168,2687,1355,954,59',4
7169,2687,1178,1177,90',28
7170,2687,1356,1151,55',4
7171,2695,1190,NULL,90',9
7172,2695,108,1045,40',9
7173,2698,1175,1391,50',28
7174,2698,245,NULL,16',5
7175,2667,908,NULL,89',26
7176,2667,1082,1360,78',5
7177,2682,1118,1282,71',22
7178,2682,1118,967,83',22
7180,2653,46,504,15',5
7181,2653,245,NULL,89',5
7182,2653,1082,46,48',5
7183,2659,1587,1584,83',13
7184,2659,151,NULL,66',13
7185,2614,338,245,74',5
7186,2621,533,79,23',20
7187,2621,1250,533,44',20
7188,2621,338,46,60',5
7189,2576,245,338,04',5
7190,2576,239,720,43',23
7374,2651,23,627,77',2
7375,2651,338,848,56',2
7376,2655,277,1573,58',10
7377,2655,277,262,07',10
7378,2655,338,720,47',2
7379,2655,326,1205,02',10
7380,2655,338,627,63',2
7381,2655,277,262,66',10
7382,2616,193,1417,36',26
7383,2616,35,848,68',2
7384,2635,338,NULL,31',2
7385,2635,1274,1277,76',21
7387,2635,338,NULL,35',2
7388,2635,627,848,48',2
7389,2597,1360,338,71',5
7390,2597,847,23,39',2
7391,2597,847,NULL,29',2
7392,2587,23,NULL,14',2
7393,2685,1356,1148,90',4
7394,2685,848,909,32',2
7395,2685,1151,NULL,30',4
7396,2669,509,466,32',15
7397,2669,909,NULL,58',2
7398,2669,466,1235,44',15
7399,2669,909,NULL,63',2
7400,2675,909,338,55',2
7401,2675,336,NULL,47',12
7402,2610,78,1004,56',3
7404,2610,349,NULL,90',13
7405,2632,598,809,76',22
7407,2596,1333,448,68',3
7408,2596,300,NULL,47',3
7409,2596,300,80,10',3
7410,2573,179,NULL,33',19
7411,2573,1451,1240,87',19
7412,2573,125,NULL,18',19
7415,2585,1356,1641,82',4
7416,2585,1356,1532,86',4
7417,2585,390,1340,22',3
7418,2585,1510,300,57',3
7419,2585,1151,NULL,15',4
7420,2548,87,300,12',3
7421,2564,87,300,11',3
7422,2564,1275,1083,50',21
7423,2564,462,1083,26',21
7424,2546,1413,1567,18',9
7425,2862,903,72,45',2
7426,2862,1308,406,57',2
7428,2876,909,406,33',2
7429,2876,331,NULL,46',12
7430,2841,909,23,66',2
7431,2841,338,406,88',2
7432,2841,903,847,13',2
7433,2851,847,909,33',2
7434,2840,909,847,49',2
7435,2840,193,1201,71',26
7436,2840,706,1201,63',26
7437,2840,848,NULL,02',2
7438,2812,78,NULL,88',21
7439,2821,1356,1532,59',4
7440,2821,1356,1027,89',4
7441,2821,1536,1356,86',4
7442,2802,1019,1308,44',2
7443,2802,1393,1394,21',28
7444,2802,1394,1392,17',28
7445,2886,1522,NULL,68',31
7446,2886,1527,799,56',31
7447,2886,929,1520,89',31
7449,2886,1308,NULL,07',2
7450,2886,909,1309,66',2
7451,2886,909,35,79',2
7452,2855,448,80,25',3
7453,2855,1623,1005,85',20
7454,2855,932,87,14',3
7455,2855,80,1052,47',3
7456,2855,339,1005,61',20
7457,2855,812,528,22',20
7458,2863,271,NULL,23',10
7459,2863,973,NULL,32',10
7460,2863,1004,NULL,63',3
7461,2863,262,1206,32',10
7462,2816,1381,NULL,26',3
7463,2816,932,1381,07',3
7465,2816,1118,967,65',22
7466,2801,1562,NULL,15',7
7467,2801,932,80,02',3
7468,2801,1562,272,65',7
7469,2806,1543,1361,22',5
7470,2806,80,1336,67',3
7471,2776,1446,1615,43',19
7472,2776,1446,1240,40',19
7473,2776,1052,NULL,68',3
6827,2679,1189,1412,68',9
6828,2679,1413,1412,79',9
6829,2679,1190,1413,61',9
6830,2679,1190,NULL,08',9
6831,2642,1241,1614,03',19
6832,2642,1565,108,61',9
6833,2642,1413,228,40',9
6835,2648,1413,1049,86',9
6836,2648,1413,1405,81',9
6837,2648,1412,NULL,79',9
6838,2760,1597,NULL,63',23
6839,2794,193,670,76',26
6840,2794,1049,1413,24',9
6841,2794,1412,NULL,60',9
6842,2739,1412,1413,21',9
6843,2739,1190,1412,27',9
6844,2753,1250,1005,86',20
6845,2753,958,NULL,62',20
6846,2753,1621,528,31',20
6847,2905,1623,1005,68',20
6848,2905,1623,1005,24',20
6850,2853,401,NULL,88',7
6851,2853,25,272,01',7
6852,2853,25,1402,44',7
6854,2889,272,1402,38',7
6855,2889,25,1558,52',7
6856,2889,25,272,77',7
6857,2889,25,NULL,14',7
6858,2889,1402,1558,87',7
6859,2834,1402,NULL,12',7
6860,2834,1240,NULL,68',19
6861,2834,1240,NULL,52',19
6862,2612,423,1405,53',9
6863,2612,406,1606,85',15
6864,2593,1277,776,71',21
6865,2593,1567,1413,61',9
6866,2593,1274,566,14',21
6867,2593,423,1045,04',9
6868,2593,557,1275,90',21
6869,2593,1413,1567,26',9
6870,2599,193,908,76',26
6871,2554,967,NULL,72',22
6872,2554,1190,NULL,61',9
6873,2556,1567,228,86',9
6874,2556,1045,108,52',9
6876,2740,1417,1201,35',26
6877,2740,1580,331,90',12
6878,2740,59,315,63',12
6879,2740,894,1201,73',26
6880,2740,59,315,10',12
6881,2740,725,59,61',12
6882,2740,725,335,49',12
6883,2740,59,NULL,84',12
6884,2701,1593,NULL,66',23
6885,2714,193,NULL,34',26
6886,2680,908,1199,61',26
6887,2680,894,1201,63',26
6888,2689,1201,1196,75',26
6889,2689,1235,1609,14',15
6890,2689,908,1201,43',26
6892,2629,193,908,79',26
6893,2652,800,1247,76',25
6895,2652,928,96,37',25
6896,2652,293,1111,56',25
6897,2652,670,733,28',26
6898,2761,1615,NULL,48',19
6899,2761,1240,1447,78',19
6900,2799,1201,NULL,06',26
6902,2880,1412,1049,45',9
6903,2880,1413,1190,01',9
6904,2880,1451,1247,48',25
6905,2880,1190,1413,78',9
6906,2880,938,1413,79',9
6907,2530,331,NULL,90',12
6908,2530,576,331,79',12
6909,2530,193,706,76',26
6910,2530,908,670,07',26
6911,2870,1413,1049,32',9
6912,2870,725,NULL,56',12
7352,2770,1413,1045,08',9
7353,2746,23,720,78',2
7354,2746,909,847,40',2
7355,2746,909,848,51',2
7356,2751,23,909,61',2
7357,2751,89,1593,04',23
7358,2751,1439,1593,27',23
7359,2717,35,72,85',2
7360,2717,153,NULL,07',2
7361,2717,1240,1445,08',19
7363,2708,660,NULL,81',2
7364,2708,87,NULL,44',3
7365,2708,78,1249,88',3
7366,2785,1361,1082,51',5
7367,2785,1543,46,25',5
7368,2785,1543,46,73',5
7370,2785,1361,238,84',5
7371,2651,533,1005,53',20
7372,2651,338,35,85',2
7373,2651,338,720,03',2
7191,2576,89,NULL,90',23
7192,2576,1593,NULL,58',23
7193,2576,1436,1597,14',23
7194,2576,89,851,42',23
7195,2709,1543,1361,81',5
7196,2709,557,NULL,17',21
7197,2542,406,165,51',15
7198,2894,1277,1083,38',21
7199,2894,1083,NULL,64',21
7200,2894,1355,1151,04',4
7201,2894,1536,107,73',4
7202,2899,1546,NULL,88',28
7203,2899,1150,1356,68',4
7204,2899,1145,1355,40',4
7205,2873,1151,NULL,81',4
7206,2873,1151,70,25',4
7207,2873,954,1151,60',4
7208,2873,1402,482,69',7
7209,2882,1355,70,68',4
7210,2857,1151,1149,30',4
7213,2857,1201,706,88',26
7214,2562,262,271,48',10
7215,2562,1205,326,26',10
7216,2571,1210,336,48',12
7217,2571,59,336,21',12
7218,2611,1393,1179,73',28
7219,2611,1593,1597,17',23
7220,2611,1436,1597,13',23
7221,2577,1545,1178,34',28
7222,2577,1179,1391,51',28
7223,2598,557,1083,60',21
7224,2551,1587,23,48',13
7225,2551,1179,942,31',28
7226,2560,1178,1175,23',28
7227,2900,108,1049,90',9
7228,2900,1033,1361,72',5
7229,2900,1567,1413,43',9
7230,2900,1543,1360,63',5
7231,2874,844,972,74',22
7232,2874,245,1361,29',5
7233,2874,1082,1361,16',5
7234,2866,426,1201,45',26
7235,2845,25,569,29',7
7236,2845,25,569,88',7
7237,2850,151,NULL,82',13
7238,2850,238,1543,72',5
7239,2850,1221,726,64',13
7241,2829,1446,1240,51',19
7242,2829,245,1082,84',5
7243,2833,1361,NULL,64',5
7244,2774,89,1598,19',23
7245,2774,1598,1597,58',23
7246,2774,245,1082,18',5
7247,2774,239,89,55',23
7248,2774,89,NULL,75',23
7249,2777,335,NULL,78',12
7250,2748,245,1361,71',5
7251,2748,271,1208,86',10
7252,2748,1361,46,60',5
7253,2724,844,29,68',25
7254,2724,29,1247,07',25
7255,2729,1033,NULL,54',5
7256,2729,1082,256,46',5
7257,2729,1082,1030,75',5
7258,2729,1082,1543,45',5
7259,2735,1179,229,76',28
7260,2735,1118,1475,08',22
7261,2735,1475,1477,83',22
7262,2752,732,1550,54',28
7263,2719,1227,151,77',13
7264,2719,1178,1179,29',28
7265,2719,1395,NULL,85',28
7266,2663,844,1247,07',25
7267,2663,1636,NULL,72',25
7268,2670,1546,NULL,33',28
7269,2638,1550,229,06',28
7270,2638,262,271,84',10
7271,2638,1179,1391,27',28
7272,2654,1546,NULL,72',28
7273,2654,1235,401,62',15
7275,2654,466,NULL,57',15
7276,2618,1393,1177,74',28
7277,2618,1216,59,86',12
7278,2627,1189,108,16',9
7279,2627,1178,1545,56',28
7280,2627,1049,1045,43',9
7282,2693,338,1019,65',2
7283,2693,991,1135,14',1
7284,2693,338,1019,83',2
7285,2693,991,1135,45',1
7286,2693,909,848,62',2
7287,2705,1132,991,53',1
7288,2705,991,1135,28',1
7289,2705,1413,1049,66',9
7290,2705,1300,991,82',1
7291,2672,1135,1129,89',1
7292,2672,488,151,06',13
7293,2755,991,NULL,32',1
7294,2765,991,1132,35',1
7295,2765,19,NULL,87',1
7296,2765,1135,14,83',1
7297,2765,1299,NULL,45',1
7298,2742,14,1300,34',1
7299,2707,1299,991,07',1
7301,2545,396,847,52',2
7302,2545,1019,NULL,78',2
7303,2545,1227,23,62',13
7304,2545,909,848,06',2
7305,2895,1413,1049,86',9
7306,2897,1502,1300,66',1
7307,2881,1135,19,14',1
7308,2885,1135,991,33',1
7309,2885,1502,1132,85',1
7310,2885,566,1628,43',21
7311,2885,1300,991,17',1
7312,2566,23,NULL,45',2
7313,2566,847,909,57',2
7314,2552,909,627,37',2
7316,2800,1502,1299,86',1
7317,2800,991,1299,88',1
7318,2800,991,1300,83',1
7320,2808,19,1299,16',1
7321,2775,19,991,42',1
7322,2775,19,991,48',1
7323,2775,1135,991,23',1
7324,2775,1135,991,27',1
7325,2775,1135,1299,44',1
7326,2793,1135,991,36',1
7327,2793,1595,1439,77',23
7328,2773,1135,NULL,47',1
7329,2773,725,921,60',12
7330,2867,726,112,87',13
7331,2867,1132,1299,58',1
7333,2867,1135,1502,78',1
7334,2867,1502,1135,45',1
7335,2867,1135,1132,38',1
7336,2867,1502,13,60',1
7337,2839,991,NULL,42',1
7338,2858,1132,11,49',1
7339,2858,991,11,57',1
7340,2858,19,NULL,34',1
7341,2858,1502,NULL,59',1
7342,2858,1284,1478,70',22
7344,2815,19,991,16',1
7345,2815,1299,1502,80',1
7347,2758,932,390,62',3
7348,2758,909,338,69',2
7349,2758,1337,NULL,64',3
7350,2770,1413,NULL,32',9
7351,2770,660,1019,76',2
6913,2811,1413,1045,04',9
6914,2811,108,NULL,73',9
6915,2827,1413,1045,43',9
6916,2827,1412,1565,84',9
6917,2827,1045,NULL,60',9
6918,2827,1600,466,53',15
6919,2803,1412,NULL,42',9
6920,2803,1049,938,68',9
6921,2615,908,1199,37',26
6922,2615,462,566,12',21
6923,2615,670,NULL,85',26
6924,2561,1586,363,45',13
6925,2594,1196,1014,86',26
6926,2594,598,807,74',22
6927,2780,1636,NULL,74',25
6929,2780,277,1573,22',10
6930,2780,1208,271,45',10
6931,2837,1235,NULL,90',15
6932,2837,1208,262,72',10
6933,2837,262,326,15',10
6934,2837,466,1235,60',15
6935,2741,277,1208,37',10
6936,2741,1206,NULL,73',10
6937,2741,277,1208,47',10
6938,2741,915,NULL,55',10
6939,2741,1208,128,63',10
6940,2741,1250,533,59',20
6941,2741,277,NULL,22',10
6942,2741,259,1205,35',10
6943,2762,326,1208,45',10
6944,2762,1573,277,44',10
6945,2762,1208,277,09',10
6946,2762,359,NULL,86',13
6947,2712,1208,915,17',10
6948,2712,488,1586,32',13
6949,2712,1573,915,88',10
6950,2712,262,326,35',10
6951,2721,1208,NULL,80',10
6952,2721,1443,NULL,56',23
6953,2721,1597,NULL,29',23
6954,2721,1208,915,67',10
6955,2721,1425,1573,71',10
6956,2721,1425,260,84',10
6957,2694,598,NULL,48',22
6958,2699,1208,260,34',10
6959,2699,1205,277,19',10
6960,2619,271,1205,23',10
6961,2619,1208,1205,10',10
6962,2619,1208,NULL,77',10
6963,2619,466,406,18',15
6964,2619,1208,1425,38',10
6966,2681,388,NULL,26',21
6967,2681,1205,NULL,55',10
6969,2555,1208,NULL,32',10
6970,2555,1208,NULL,17',10
6971,2555,1647,721,28',23
6972,2555,1208,271,18',10
6973,2555,1205,NULL,45',10
6974,2574,844,800,04',25
6975,2574,1425,1052,88',10
6976,2574,1247,844,51',25
6977,2904,509,NULL,76',15
6978,2535,1250,79,37',20
6979,2535,1425,1208,39',10
6980,2535,1208,NULL,72',10
6981,2879,426,1199,17',26
6982,2879,812,528,36',20
6983,2879,1005,523,74',20
6984,2890,670,NULL,20',26
6985,2890,193,1201,41',26
6986,2860,426,453,90',26
6987,2831,1196,1201,42',26
6988,2831,193,908,66',26
6990,2586,336,725,79',12
6991,2692,557,566,70',21
6992,2692,557,566,90',21
6993,2692,1217,NULL,11',12
6994,2692,1217,NULL,18',12
6995,2660,1615,NULL,55',19
6996,2660,1447,179,14',19
6997,2660,725,59,29',12
6998,2660,1447,NULL,73',19
6999,2602,59,725,11',12
7000,2602,725,1582,59',12
7001,2602,1216,NULL,74',12
7002,2609,1118,1477,39',22
7003,2609,725,1216,88',12
7004,2609,725,331,19',12
7005,2609,331,321,48',12
7006,2609,59,NULL,54',12
7007,2609,335,1582,45',12
7008,2901,1425,271,50',10
7009,2901,326,259,65',10
7010,2901,1205,326,12',10
7011,2884,326,1425,89',10
7013,2884,59,331,23',12
7015,2891,1449,1614,87',19
7017,2875,326,262,77',10
7018,2875,271,1570,79',10
7019,2875,1277,566,35',21
7021,2757,59,332,65',12
7022,2766,569,1402,38',7
7023,2766,1393,1179,51',28
7024,2766,1393,NULL,85',28
7025,2883,1227,942,60',28
7026,2883,1178,1179,17',28
7027,2883,103,NULL,28',26
7028,2842,1546,942,85',28
7029,2856,1179,1178,79',28
7030,2856,1451,741,19',25
7031,2856,558,741,64',25
7032,2856,1247,1451,28',25
7033,2856,741,293,68',25
7034,2856,29,NULL,55',25
7035,2817,1045,1049,85',9
7036,2817,1645,1413,45',9
7037,2817,1190,1413,18',9
7039,2817,1413,108,32',9
7041,2826,1179,1178,90',28
7042,2826,1439,1596,39',23
7043,2826,239,NULL,24',23
7044,2826,1597,1439,60',23
7045,2826,1393,NULL,08',28
7046,2826,239,1230,11',23
7047,2791,78,1468,69',21
7048,2791,1393,1179,46',28
7049,2807,1393,942,12',28
7050,2807,277,259,57',10
7052,2807,1179,1164,44',28
7053,2807,1179,1164,49',28
7054,2607,207,929,58',31
7056,2607,1355,107,88',4
7058,2617,397,NULL,29',31
7059,2617,1247,29,40',25
7061,2617,929,158,73',31
7062,2617,1528,207,87',31
6734,2906,800,1247,04',25
6736,2572,1439,395,90',23
6738,2572,89,NULL,08',23
6739,2575,1587,1227,25',13
6740,2575,1587,1227,32',13
6741,2575,1221,NULL,87',13
6742,2600,1587,NULL,49',13
6743,2600,1227,1222,45',13
6744,2600,1586,NULL,90',13
6745,2600,1227,151,27',13
6746,2790,1614,1615,77',19
6747,2790,363,1587,78',13
6748,2790,1241,179,11',19
6749,2790,1241,179,80',19
6750,2814,1587,1584,45',13
6751,2814,1227,NULL,44',13
6752,2814,1070,530,62',13
6753,2690,488,112,40',13
6754,2640,1586,NULL,47',13
6756,2640,522,533,61',20
6757,2640,1222,488,90',13
6758,2640,1005,NULL,82',20
6759,2640,1250,533,85',20
6760,2683,112,1586,13',13
6761,2683,1351,NULL,38',23
6762,2683,937,NULL,59',13
6763,2683,1436,1351,83',23
6764,2623,363,151,23',13
6765,2623,809,972,76',22
6766,2623,1587,349,37',13
6767,2623,809,967,26',22
6768,2633,488,112,22',13
6769,2633,1609,509,88',15
6770,2723,462,NULL,24',21
6771,2723,167,462,76',21
6772,2723,167,566,81',21
6773,2723,1562,272,31',7
6774,2723,167,566,63',21
6775,2688,1562,NULL,31',7
6776,2704,1636,293,19',25
6777,2704,741,1636,75',25
6778,2704,1186,569,71',7
6779,2822,331,NULL,67',12
6780,2822,321,59,63',12
6781,2822,272,NULL,80',7
6782,2822,1217,59,54',12
6784,2828,1560,NULL,01',7
6785,2828,1205,NULL,83',10
6786,2828,1402,25,84',7
6787,2828,277,271,20',10
6788,2779,1645,1413,55',9
6789,2788,1402,1186,57',7
6790,2788,389,NULL,14',22
6791,2749,1235,1600,51',15
6792,2772,1556,NULL,67',7
6793,2772,569,272,16',7
6794,2772,181,272,74',7
6795,2772,569,1402,01',7
6796,2772,1560,NULL,62',7
6797,2550,462,1083,05',21
6798,2557,877,1185,83',7
6799,2557,877,1185,73',7
6800,2540,670,1201,38',26
6801,2540,193,894,11',26
6803,2628,59,NULL,14',12
6805,2628,1582,331,64',12
6806,2628,725,1582,59',12
6807,2628,877,1185,30',7
6808,2603,1186,1185,32',7
6809,2603,1475,587,08',22
6810,2603,877,181,59',7
6811,2580,1559,1557,48',7
6812,2580,1587,1227,35',13
6814,2580,1587,1227,27',13
6815,2713,1190,NULL,62',9
6816,2713,1413,1407,90',9
6817,2713,1049,1413,38',9
6818,2726,598,NULL,41',22
6819,2726,1284,916,83',22
6820,2726,108,NULL,57',9
6821,2726,1410,1413,26',9
6822,2674,407,336,46',12
6823,2674,1049,1407,52',9
6824,2674,332,921,77',12
6825,2674,1413,1049,29',9
6826,2674,1217,59,45',12
7474,2776,1241,NULL,82',19
7475,2776,1614,1241,20',19
7476,2792,1451,1247,31',25
7477,2792,96,1451,27',25
7478,2747,1277,NULL,61',21
7479,2747,1381,1333,43',3
7480,2771,1027,1150,44',4
7481,2771,932,329,84',3
7482,2738,1393,1178,84',28
7483,2720,894,1201,44',26
7484,2720,87,NULL,38',3
7485,2728,329,1004,22',3
7486,2702,466,NULL,30',15
7488,2702,745,80,49',3
7489,2702,745,NULL,90',3
7490,2673,326,277,30',10
7491,2673,1208,NULL,33',10
7492,2676,1249,NULL,75',3
7493,2649,745,524,74',3
